id,run_id,symbol,direction,conviction,rationale,catalyst,horizon,created_at
1289,2026-07-01T17:22:57.189219+00:00,META,LONG,0.68,Strong intraday momentum (+9.82%) with 5d trend +14.1% and 10d +9.1%. Price above VWAP by 1.05%. RSI 59.9 (approaching overbought but not extended). MACD histogram positive at +3.549 confirming uptrend. Fear & Greed at 11 suggests most retail exhausted; META rallying into fear indicates institutional conviction. High volume (31.6M) validates move.,Sustained rally despite market fear; potential AI capex allocation shift; META outperforming semis on AI infrastructure narrative,swing,2026-07-01T17:24:56.544394+00:00
1290,2026-07-01T17:22:57.189219+00:00,GIS,SHORT,0.62,"RSI 67.5 (overbought territory) with intraday +8.26% and strong 10d +12.9%. Price only slightly above VWAP (+0.50%), suggesting rally may be exhausted near resistance. MACD histogram weak at +0.372 (not accelerating despite overbought RSI). Dividend play rallying into fear environment suggests crowded trade. Mean reversion risk on overbought RSI with weak MACD confirmation.",Overbought RSI without MACD acceleration; potential profit-taking into consumer discretionary weakness; mean reversion from 12.9% 10d gain,intraday,2026-07-01T17:24:56.544394+00:00
1291,2026-07-01T17:22:57.189219+00:00,LRCX,SHORT,0.56,"Brutal -10.76% today with 5d already down -3.8%. Price 3.29% below VWAP. RSI 55.3 (neutral but falling). MACD histogram positive at +0.867 but declining, suggesting momentum peak. Semiconductor equipment sector facing demand uncertainty. Recent news on $1T valuation hype (2026-07-01) may have been the top. Capitulation below VWAP warrants short into any relief bounce.",Technical breakdown below VWAP; MACD histogram positive but weakening; semiconductor demand cycle uncertainty; valuation hype exhaustion,intraday,2026-07-01T17:24:56.544394+00:00
1292,2026-07-01T17:30:07.126411+00:00,PLTR,LONG,0.78,"Burry's top holding (66% portfolio weight) with strong intraday momentum (+8.83% today). Price above VWAP, RSI 49.2 (neutral, room to run), MACD hist slightly negative but stock fundamentally supported by insider conviction. Recent news catalysts (growth catalysts, Nvidia partnership) align with algo/AI narrative strength despite extreme fear environment.",Valuation inflection + enterprise AI adoption acceleration + Nvidia synergy confirmation,swing,2026-07-01T17:30:52.863846+00:00
1293,2026-07-01T17:30:07.126411+00:00,COIN,LONG,0.72,"Extreme Fear (11/100) creates mean-reversion setup for crypto-correlated equity. +11.61% today, +14.5% 5d shows conviction accumulation despite macro headwinds. Price +3.60% above VWAP, RSI 49.4 (neutral), MACD hist positive (+0.520). Fear-to-Greed inflection point likely as market stabilizes post-selloff.",Crypto fear washout + regulatory clarity + institutional re-entry into digital assets,swing,2026-07-01T17:30:52.863846+00:00
1294,2026-07-01T17:30:07.126411+00:00,META,LONG,0.7,"Strong relative performance (+9.66% today, +13.8% 5d) amid broad semiconductor selloff. Price above VWAP (+0.84%), RSI 59.6 (elevated but not overbought), MACD hist strongly positive (+3.469). Breaking away from chip equipment weakness suggests mega-cap moat + capex discipline narrative intact. AI infrastructure pivot resonates.",Q2 earnings beat expectations + AI capex efficiency narrative + AI agent revenue streams,position,2026-07-01T17:30:52.863846+00:00
1295,2026-07-01T17:30:07.126411+00:00,APP,LONG,0.68,"Exceptional momentum isolation: +10.29% today, +27.3% 5d, +18.3% 10d amid tech rout. Price +1.22% above VWAP, RSI 62.7 (overbought but with follow-through), MACD hist +3.909 (strong). Insider selling by CEO noted in news but volume conviction overwhelming. AI/mobile gaming tailwind differentiated from chip cycle.",AI-driven mobile monetization acceleration + non-game revenue expansion + margin expansion,swing,2026-07-01T17:30:52.863846+00:00
1296,2026-07-01T17:30:07.126411+00:00,LRCX,SHORT,0.65,Semiconductor equipment sector under distribution: -10.85% today despite positive MACD hist (+0.784). Price -3.54% below VWAP suggests weak hands selling into strength. RSI 55.0 (neutral) but momentum is failing in real-time. Broader capex cycle inflection risk confirmed by KLAC/AMAT similar weakness. Fear environment creates cascading liquidations in gear names.,Capex cycle peak concerns + memory oversupply signals + China trade headwinds,swing,2026-07-01T17:30:52.863846+00:00
1297,2026-07-01T17:36:01.088804+00:00,PLTR,LONG,0.78,"66% portfolio weight in Burry's 13F (strongest conviction holding). Today +8.88% with RSI 49.4 (neutral, room to run), MACD hist -0.363 (slightly negative but momentum inflection likely). Price above VWAP by 1.57%. Recent news catalysts mention 2 new growth catalysts and Nvidia partnership. Fear & Greed at 11 creates asymmetric risk/reward for oversold tech names with strong fundamentals.",Burry conviction + Nvidia collaboration + growth catalyst announcements,swing,2026-07-01T17:36:42.180090+00:00
1298,2026-07-01T17:36:01.088804+00:00,COIN,LONG,0.72,"Today +12.12% with strong 5d momentum (+15.1%), price 4.04% above VWAP, RSI 49.8 (neutral, not overbought). MACD hist +0.568 (positive momentum). Extreme Fear & Greed (11/100) typically precedes crypto rallies. TradeFi expansion narrative gaining traction. Volume elevated (6.66M shares). Positioned at inflection point.",Fear capitulation + TradeFi adoption narrative + institutional demand signals,swing,2026-07-01T17:36:42.180090+00:00
1299,2026-07-01T17:36:01.088804+00:00,HOOD,LONG,0.7,"Today +8.44%, 5d +16.3%, RSI 64.5 (elevated but not overbought), MACD hist +0.272 (bullish). Price 2.61% above VWAP. PDT rule removal catalyst (early June) still unpriced. Crypto trading demand rising (WhiteBIT integration news). Convertible offering closed, no dilution overhang. Extreme fear environment = retail opportunity play.",Regulatory tailwind (PDT rule removal) + crypto demand surge + convertible clarity,swing,2026-07-01T17:36:42.180090+00:00
1300,2026-07-01T17:36:01.088804+00:00,APP,LONG,0.68,"Today +10.28%, 5d +27.4%, 10d +18.5% (sustained momentum). RSI 62.8 (elevated but not extreme overbought). MACD hist +3.943 (strong positive). Price 1.30% above VWAP. CEO selling is contrarian signal (often marks local top), but Wall Street bullish with 40% upside target cited. AI marketing/agentic narrative intact.",Strong momentum continuation + Wall Street 40% upside target + AI vertical demand,swing,2026-07-01T17:36:42.180090+00:00
1301,2026-07-01T17:36:01.088804+00:00,META,LONG,0.65,"Today +9.73%, 5d +13.8%, RSI 59.6 (neutral, healthy), MACD hist +3.471 (positive). Price 0.84% above VWAP. Mega-cap resilience in extreme fear environment signals institutional conviction. AI infrastructure capex narrative gaining traction. Not overbought, has room to run on risk-on reversal.",Mega-cap stability in fear regime + AI capex leadership thesis + SPY breadth support,swing,2026-07-01T17:36:42.180090+00:00
1302,2026-07-01T17:41:50.474746+00:00,PLTR,LONG,0.78,"Burry's 66% portfolio weight in PLTR signals conviction from smart money. +18.1% 5d rally with RSI 49.1 (neutral, room to run), MACD hist -0.388 (minor headwind but overshadowed by momentum). News catalyst: Nvidia partnership & growth catalysts announced 2026-07-01. Price above VWAP by 1.25%. Fear & Greed at 11 creates asymmetric upside for quality names.","Nvidia-Palantir deal, valuation reset with new growth drivers",swing,2026-07-01T17:42:28.842071+00:00
1303,2026-07-01T17:41:50.474746+00:00,COIN,LONG,0.72,"Extreme Fear (11/100) has historically preceded crypto reversals. COIN +12.24% today, +15.2% 5d on crypto demand thaw. RSI 49.8 (neutral, not overbought), MACD hist +0.576 (positive momentum shift). Price 4.04% above VWAP signals institutional buying. TradeFi narrative expanding (WhiteBIT news). Risk appetite turning point play.","Crypto fear capitulation, TradeFi adoption narrative, Bitcoin strength",swing,2026-07-01T17:42:28.842071+00:00
1304,2026-07-01T17:41:50.474746+00:00,HOOD,LONG,0.68,"PDT rule removal structural tailwind. +16.1% 5d, +8.12% today. RSI 64.3 (near overbought but momentum positive), MACD hist +0.259 (rising). Price 2.39% above VWAP. Regulatory catalyst live and priced in. $2.2B convertible offering closed; equity story intact. Beneficiary of retail participation surge.","PDT rule elimination, regulatory tailwind, retail trading activation",swing,2026-07-01T17:42:28.842071+00:00
1305,2026-07-01T17:41:50.474746+00:00,MU,SHORT,0.65,"Sector selloff gravity: -9.32% today, -13.7% 5d. MACD hist -10.268 (bearish momentum collapse), RSI 52.6 (neutral but declining). Price 2.08% below VWAP signals institutional exits. Memory oversupply thesis gaining traction despite near-term demand narrative. Extreme Fear environment pressures cyclicals. Burry holds NVIDIA (13.5%) not MU—tells story.","Memory supply overhang, capex cycle concerns, equip maker weakness spillover",swing,2026-07-01T17:42:28.842071+00:00
1306,2026-07-01T17:41:50.474746+00:00,KLAC,SHORT,0.62,"Semiconductor equipment complex under pressure (-11.29% today). MACD hist +2.372 (bullish) conflicts with price action and Fear regime, suggesting lagging signal. RSI 58.7 (elevated but not overbought). Price 2.95% below VWAP. Recent 'billionaire doubles down' news may be front-run; sector rotation into optics (GLW thesis) undercuts broad semip-equip demand. Conviction tempered by MACD strength.","Semip-equip cycle peak, AI capex shift to optics and alternative substrates",swing,2026-07-01T17:42:28.842071+00:00
1307,2026-07-01T17:47:36.837751+00:00,PLTR,LONG,0.78,"Burry's largest position (66% of portfolio). Strong 5d momentum (+18.4%), price above VWAP (+1.46%), RSI neutral (49.3) with room to run. MACD slightly negative but intraday strength evident. News catalyst: Nvidia partnership + growth tailwinds. Extreme fear environment (11/100) creates asymmetric upside for quality mega-cap growth plays.",Nvidia partnership acceleration; continued AI infrastructure demand,swing,2026-07-01T17:48:26.002432+00:00
1308,2026-07-01T17:47:36.837751+00:00,COIN,LONG,0.72,"Exceptional 5d surge (+15.2%), today's spike (+12.01%) breaks through resistance with volume (6.8M). Price +4.03% above VWAP confirms conviction. RSI neutral (49.9) suggests room to accelerate. Extreme Fear environment inversely bullish for risk assets; crypto sentiment inflection point. Recent news on agentic AI payments + Cathie Wood buying adds credibility.",Crypto risk-on reversal from extreme fear; institutional inflows; regulatory clarity,swing,2026-07-01T17:48:26.002432+00:00
1309,2026-07-01T17:47:36.837751+00:00,META,LONG,0.7,"Strong 5d momentum (+14.2%), today +10.03% with heavy volume (32.7M). Price +1.11% above VWAP. RSI at 60 (approaching overbought but not yet extended). MACD histogram positive (+3.584) confirms bullish momentum. Mega-cap growth benefiting from AI infrastructure narrative. Algos likely supporting large-cap mega-trends despite market-wide fear.",AI capex cycle continuation; Meta's infrastructure investments; tech rotation away from semi weakness,swing,2026-07-01T17:48:26.002432+00:00
1310,2026-07-01T17:47:36.837751+00:00,APP,LONG,0.68,"Strong 5d trend (+27.6%), today +10.36% on volume (3.8M). Price +1.39% above VWAP. RSI 62.9 (elevated but not overbought). MACD positive (+3.994) with momentum intact. CEO selling is offset by contrarian smart money (Quantum insiders buying per recent news). Overlooked tech play with Wall Street 40% upside target.",Earnings acceleration; institutional accumulation; oversold recovery narrative,swing,2026-07-01T17:48:26.002432+00:00
1311,2026-07-01T17:47:36.837751+00:00,INTC,SHORT,0.65,"Congressional smart money (Pelosi sold $500k, ~45-day lag confirms weakness). Today's -8.45% decline below VWAP (-2.58%) after earlier 5d weakness (-3.7%). RSI 54.1 neutral but MACD near zero (-0.066) shows momentum collapse. Extreme fear environment pressures cyclical semis. Gap between INTC weakness vs. PLTR/META strength signals sector rotation away from legacy chip makers.",Geopolitical chip restrictions; capex shift to AI-native architectures; earnings miss risk,swing,2026-07-01T17:48:26.002432+00:00
1312,2026-07-01T17:53:40.368106+00:00,META,LONG,0.78,"Strong momentum: +10.47% today, +14.6% in 5d, RSI 60.5 (strong but not overbought), MACD hist +3.727 (positive). Price above VWAP by 1.46%. High volume (33M). Contrasts sharply with semiconductor selloff, suggesting rotation into mega-cap AI infrastructure plays. Fear & Greed at 11 creates asymmetric upside for quality large-caps.","Continued AI capex cycle, potential positive guidance reassurance amid selloff",swing,2026-07-01T17:54:17.856535+00:00
1313,2026-07-01T17:53:40.368106+00:00,PLTR,LONG,0.72,"Burry's top holding (66% of portfolio) is up +9.33% today and +18.9% in 5d. RSI 49.8 (neutral, room to run). MACD hist -0.335 (slightly negative but momentum intact). Price above VWAP by 1.87%. News catalyst on valuation + growth. Insider conviction (Burry 13F as of Nov 2025) remains valid despite market fear.","Data contracts, enterprise AI adoption, Burry conviction signal",position,2026-07-01T17:54:17.856535+00:00
1314,2026-07-01T17:53:40.368106+00:00,COIN,LONG,0.68,"Up +12.04% today, +15.0% in 5d on crypto tailwind (Bitcoin/Ethereum narrative). Price above VWAP by 3.80%. RSI 49.7 (neutral, not extended). MACD hist +0.557 (turning positive). While Fear & Greed is 11, crypto volatility spikes in these regimes; Cathie Wood recent buying activity signals contrarian confidence. High volume on up days.","Bitcoin vs Ethereum narrative, potential regulatory clarity, TradeFi expansion",swing,2026-07-01T17:54:17.856535+00:00
1315,2026-07-01T17:53:40.368106+00:00,APP,LONG,0.65,"Up +10.40% today, +27.8% in 5d. RSI 63.0 (elevated but not yet overbought at 65). MACD hist +4.057 (strong positive). Price above VWAP by 1.54%. CEO insider selling is yellow flag, but Wall Street sees 40% upside (June 17 note). Momentum names outperforming in rotation away from semiconductor equipment.","Ad tech recovery narrative, mobile gaming strength, potential acquisition interest",swing,2026-07-01T17:54:17.856535+00:00
1316,2026-07-01T17:53:40.368106+00:00,IBKR,LONG,0.62,"Up +8.66% today, +2.6% in 5d. RSI 60.3 (strong). MACD hist -0.521 (slightly negative but price momentum intact). Price above VWAP by 3.00%. Direct beneficiary of PDT rule removal (June 6). Retail trading access expansion + IPO market heating (SpaceX July 7 Nasdaq entry, others queuing). Lower volatility than crypto/semis but clear structural tailwind.","PDT rule elimination, IPO pipeline (SpaceX, others), retail trading volumes",position,2026-07-01T17:54:17.856535+00:00
1317,2026-07-01T17:59:26.301409+00:00,PLTR,LONG,0.78,"Burry's largest holding (66% of Scion portfolio) shows strong momentum: +18.6% in 5d, +9.07% today, price above VWAP by 1.59%. RSI 49.5 (not overbought), MACD histogram slightly negative but price action overrides. Extreme fear environment (11/100) typically precedes reversals; PLTR outperforming suggests institutional accumulation despite macro headwinds.",Nasdaq addition catalyst potential; valuation + growth catalysts noted in news (2026-07-01). Burry conviction as contrarian signal.,swing,2026-07-01T18:00:03.109099+00:00
1318,2026-07-01T17:59:26.301409+00:00,COIN,LONG,0.72,"Crypto assets rallying into extreme fear (11/100 Fear & Greed = contrarian buy signal). COIN +11.44% today, +14.3% in 5d on weak volume (6.96M). RSI 49.2 (neutral, room to run), MACD +0.500 (momentum turning positive), price above VWAP +3.19%. Contradicts macro weakness; suggests smart money accumulation.",Bitcoin strength + TradeFi adoption narrative (news 2026-07-01). Fear capitulation into institutional bid.,swing,2026-07-01T18:00:03.109099+00:00
1319,2026-07-01T17:59:26.301409+00:00,META,LONG,0.68,"Mega-cap tech outperforming: +10.34% today, +14.5% in 5d despite QQQ -1.25% and broad semis collapsing. RSI 60.4 (approaching overbought but not extreme), MACD +3.694 (strong bullish). Price above VWAP +1.37%. Flight-to-safety into dominant AI player during fear spike.",CoreWeave news (2026-07-01) + AI infrastructure dominance. Relative strength vs. peers.,swing,2026-07-01T18:00:03.109099+00:00
1320,2026-07-01T17:59:26.301409+00:00,APP,LONG,0.65,"Unusual strength: +10.44% today, +27.7% in 5d despite semis selloff. RSI 63.0 (elevated but not overbought), MACD +4.031 (strong positive). Price above VWAP +1.44%. CEO selling noted (2026-06-30) but stock still accelerating—suggests retail/algo accumulation. Outperformance in down market signals rotational inflow.",Quantum/agentic AI narrative; Wall Street 40% upside note (2026-06-17). Sector outperformance.,swing,2026-07-01T18:00:03.109099+00:00
1321,2026-07-01T17:59:26.301409+00:00,IBKR,LONG,0.62,"Directional beneficiary of PDT rule removal (finalized June 2026). +8.64% today, +2.6% in 5d. RSI 60.2 (elevated, strong conviction zone), MACD -0.525 (slight lag but price leading). Price above VWAP +2.84%. Regulatory tailwind + trading volume reopening should sustain through July.",PDT rule elimination catalyst (news 2026-06-04/06). Structural increase in retail trading friction removal.,swing,2026-07-01T18:00:03.109099+00:00
1322,2026-07-01T18:05:13.695809+00:00,PLTR,LONG,0.78,"Burry's largest position (66% of portfolio) with strong momentum: +19.1% 5d, +9.42% today. RSI at 50 (neutral, room to run). MACD hist slightly negative but price holding above VWAP (+2.01%). Catalyst of Nvidia partnership + valuation story aligns with Scion's thesis.",Nvidia deal + growth catalyst narrative gaining traction,swing,2026-07-01T18:06:53.397354+00:00
1323,2026-07-01T18:05:13.695809+00:00,META,LONG,0.74,Strong intraday (+10.34%) and 5d (+14.5%) momentum. RSI 60.4 (approaching overbought but not yet extended). MACD hist +3.690 (bullish). Price +1.34% above VWAP. High volume (33.6M) confirms conviction. Fear & Greed at 11 suggests contrarian upside for mega-cap mega-cap tech.,Market repricing mega-cap tech on AI infrastructure demand; counter to extreme fear sentiment,swing,2026-07-01T18:06:53.397354+00:00
1324,2026-07-01T18:05:13.695809+00:00,COIN,LONG,0.68,"Explosive 5d rally +14.7%, +11.82% today on crypto sentiment shift. Price well above VWAP (+3.52%). RSI 49.5 (neutral, not overbought). MACD hist +0.538 (positive momentum). Despite Crypto Fear & Greed at 11/100, retail/institutional entry likely forming. TradeFi narrative emerging as secondary catalyst.","Extreme fear capitulation + TradeFi ecosystem expansion (WhiteBIT, MEXC)",swing,2026-07-01T18:06:53.397354+00:00
1325,2026-07-01T18:05:13.695809+00:00,HOOD,LONG,0.66,"5d +16.5%, +8.60% today. RSI 64.6 (approaching overbought but not extreme). MACD hist +0.286 (positive). Price +2.65% above VWAP. Beneficiary of crypto recovery and 25-year-old rule change. Rides both COIN momentum and structural retail brokerageshift.",Regulatory rule change + crypto trading upswing + convertible offerings close,swing,2026-07-01T18:06:53.397354+00:00
1326,2026-07-01T18:05:13.695809+00:00,MU,SHORT,0.65,"Severe selloff today -9.68%, 5d -14.2%. Price -2.43% below VWAP. MACD hist -10.601 (strongly bearish momentum divergence). RSI 52.3 (neutral but declining). Heavy volume (32.2M) confirms distribution. Sandisk/Micron narrative turning negative despite 1H 2026 dominance.",Rotation out of memory mega-cap; overbought 1H performance unraveling into 2H,swing,2026-07-01T18:06:53.397354+00:00
1327,2026-07-01T18:12:02.214867+00:00,COIN,LONG,0.72,"Strong momentum recovery with +11.17% intraday gain and +14.0% 5-day performance. Price above VWAP by 2.82%, RSI 48.9 (neutral, not overbought), MACD histogram positive at +0.473. Fear & Greed at 11 (extreme fear) creates contrarian setup for risk-on bounce. Crypto segment showing relative strength vs. tech selloff.",Market capitulation in semis/QQQ creating flight-to-alternative-assets narrative; possible reversal of extreme fear sentiment.,swing,2026-07-01T18:12:44.423560+00:00
1328,2026-07-01T18:12:02.214867+00:00,META,LONG,0.7,"Strong outperformance with +9.86% today and +14.0% 5-day gain despite tech sector weakness. Price above VWAP by 0.88%, RSI 59.8 (elevated but not overbought at <65), MACD histogram positive at +3.510. Trading against QQQ weakness suggests idiosyncratic strength. High conviction flow (33.8M volume).",Infrastructure/datacenter narrative from recent news; Meta's capex investments resonating while broader semis capitulate.,swing,2026-07-01T18:12:44.423560+00:00
1329,2026-07-01T18:12:02.214867+00:00,PLTR,LONG,0.68,"Momentum sustained: +9.25% today, +18.8% 5-day, price above VWAP by 1.70%. RSI 49.7 (neutral), MACD histogram slightly negative but price still driving higher. Burry's top holding (66.0% portfolio weight as of Nov 2025) suggests smart-money conviction remains intact. Palantir growth catalysts cited in today's news (0701 15:44).",New growth catalysts announced today; Burry backing provides institutional validation despite macro fear.,swing,2026-07-01T18:12:44.423560+00:00
1330,2026-07-01T18:12:02.214867+00:00,APP,LONG,0.65,"Exceptional momentum: +11.07% today, +28.3% 5-day surge. Price above VWAP by 1.85%, RSI 63.3 (elevated but not yet overbought), MACD histogram strong at +4.204. Defying semiconductor sector collapse suggests isolated strength in AI application layer. Cathie Wood recent buy noted in 0626 news.",AppLovin's AI-driven revenue expansion and insider buying activity (CEO selling noted but thesis is broader market dislocation).,swing,2026-07-01T18:12:44.423560+00:00
1331,2026-07-01T18:12:02.214867+00:00,GIS,LONG,0.58,"Defensive rotation play with +7.95% today and +12.7% 10-day gain. RSI 67.2 (overbought signal but in context of broader equity selloff, strong hands holding). MACD histogram positive at +0.367. Price above VWAP by 0.28%. Dividend yield (~7%) attractive as Fear & Greed extreme at 11. Dividend safety mentioned in recent news.",Flight-to-safety and dividend demand in extreme fear environment; consumer staples outperforming growth.,position,2026-07-01T18:12:44.423560+00:00
1332,2026-07-01T18:17:52.723076+00:00,PLTR,LONG,0.78,"Burry's portfolio is 66% PLTR—largest position. Strong 5d momentum (+18.9%), price above VWAP (+1.82%), RSI neutral at 49.8 (room to run). News catalyst: 'Valuation Problem Just Met 2 New Growth Catalysts' (2026-07-01). MACD slightly negative but not alarming; early-stage pullback after strong run.",New growth catalysts announced; Burry conviction; SpaceX/AI integration narrative,swing,2026-07-01T18:18:47.132019+00:00
1333,2026-07-01T18:17:52.723076+00:00,COIN,LONG,0.72,"Extreme fear (11/100) typically precedes crypto rallies. COIN +11.26% today, +14.1% over 5d—outperforming despite market stress. Price above VWAP (+2.90%), RSI at 49 (neutral, not overbought), MACD positive (+0.484). News mentions multi-asset TradeFi adoption. Contrarian setup: fear + strength = accumulation.",Crypto adoption narrative; WhiteBIT TradeFi; fear capitulation reversal,swing,2026-07-01T18:18:47.132019+00:00
1334,2026-07-01T18:17:52.723076+00:00,APP,LONG,0.68,"Strong 5d (+28.0%) and 10d (+19.1%) momentum; price above VWAP (+1.63%). RSI 63.2 (elevated but not extreme overbought). MACD positive (+4.134) and rising. CEO insider selling is minor headwind, but Wall Street sees '40% Upside' (2026-06-17). Overextended short-term but trend-following signal in risk-off environment suggests quality flight-to-safety play.",40% Wall Street upside target; momentum continuation; insider noise immaterial vs. trend,swing,2026-07-01T18:18:47.132019+00:00
1335,2026-07-01T18:17:52.723076+00:00,GIS,LONG,0.65,"Defensive dividend stock rallying in fear environment: +7.84% today, +12.5% in 10d. Price at VWAP (+0.14%), RSI 67.1 (overbought signal, but in context of fear appetite = demand for safety). ~7% dividend yield mentioned as attractive. Low vol (16.8M), stable news. Flight-to-safety play in extreme fear regime.",Fear-driven defensive rotation; ~7% dividend yield; consumer staples strength,position,2026-07-01T18:18:47.132019+00:00
1336,2026-07-01T18:17:52.723076+00:00,MU,SHORT,0.61,"Heavy selling: -14.2% in 5d, -9.68% today. Price below VWAP (-2.37%), volume surge (33M). MACD histogram deeply negative (-10.592)—momentum collapse. RSI 52.3 (neutral but trending lower). News speculation about $2k target is bullish fluff amid weakness. Semiconductor sector correction ongoing; MU leading downside with low-conviction thesis.",Sector rotation away from semis; memory cycle uncertainty; momentum breakdown,swing,2026-07-01T18:18:47.132019+00:00
1337,2026-07-01T18:23:59.033192+00:00,PLTR,LONG,0.78,"Burry's largest holding (66% portfolio weight) combined with strong 5d momentum (+19.2%), positive MACD histogram (-0.317 recovering), and RSI at midpoint (50.0) suggests room to run. News catalyst on valuation/growth alignment. Price above VWAP by 1.99%. Extreme fear environment creates mean-reversion tailwind for quality mega-cap holdings.",Palantir valuation inflection + new growth catalysts reported 2026-07-01,swing,2026-07-01T18:24:37.848033+00:00
1338,2026-07-01T18:23:59.033192+00:00,META,LONG,0.74,"Strong 5d (+14.3%) and 10d (+9.3%) momentum, RSI elevated but not overbought (60.1), positive MACD histogram (+3.620) confirms sustained bullish momentum. Price above VWAP by 1.14%. Today's +10.13% spike on Nasdaq bounce. Extreme fear environment creating buying opportunity in mega-cap AI leader.",Market rotation into mega-cap AI infrastructure; mean reversion from fear,swing,2026-07-01T18:24:37.848033+00:00
1339,2026-07-01T18:23:59.033192+00:00,COIN,LONG,0.68,"Extreme jump today +11.47% on crypto upside, price above VWAP (+2.99%), 5d momentum strong (+14.3%). RSI at 49.2 (neutral, not overbought) leaves room for continuation. MACD histogram positive (+0.502). Fear & Greed at 11 suggests capitulation may be near; crypto typically leads risk-on reversals. News catalyst on TradeFi adoption.",TradeFi growth catalysts; potential bottoming in crypto Fear gauge,swing,2026-07-01T18:24:37.848033+00:00
1340,2026-07-01T18:23:59.033192+00:00,APP,LONG,0.66,"Strong 5d (+28.1%) and 10d (+19.2%) momentum with today's +10.86% continuation. RSI elevated at 63.2 (approaching overbought but not yet stretched), positive MACD (+4.157). Price above VWAP by 1.67%. News shows insider confidence (CEO selling for disclosure, quantum insiders buying). Retail/software benefiting from risk-on pivot.",CEO confidence signals + AppLovin operational leverage; tech rally continuation,swing,2026-07-01T18:24:37.848033+00:00
1341,2026-07-01T18:23:59.033192+00:00,GIS,LONG,0.61,"Defensive dividend play (7% yield context from news) showing relative strength: 5d +6.3%, 10d +12.8%, today +8.15%. RSI overbought at 67.4 but sustained above 65 indicates conviction, not spike. MACD positive (+0.370). Price above VWAP (+0.41%). In extreme fear environment, dividend stocks act as liquidity anchors; GIS outperforming suggests capital rotation into safety.",Safe-haven rotation from extreme fear; dividend appeal,position,2026-07-01T18:24:37.848033+00:00
1342,2026-07-01T18:29:46.653138+00:00,PLTR,LONG,0.78,"Burry's largest position (66% portfolio weight) continues rallying +9.67% today on positive catalyst news. RSI 50.1 (neutral, room to run), MACD hist -0.314 (slight headwind but price momentum strong). Price above VWAP by 2%, 5d +19.2% confirms institutional accumulation. News on growth catalysts validates Burry's conviction.",Palantir growth catalysts announced; Burry 13F concentration signal,swing,2026-07-01T18:30:28.081155+00:00
1343,2026-07-01T18:29:46.653138+00:00,META,LONG,0.72,"Strong rally +10.26% today; RSI 60.3 (approaching overbought but not yet), MACD hist +3.686 (bullish momentum). 5d +14.5%, 10d +9.5% shows sustained uptrend. Price above VWAP by 1.3%. Fear & Greed at 11 (extreme fear) suggests contrarian strength—mega-cap tech outperforming into fear environment is signal of institutional conviction.",Market rotation into mega-cap tech during fear; positive momentum continuation,swing,2026-07-01T18:30:28.081155+00:00
1344,2026-07-01T18:29:46.653138+00:00,APP,LONG,0.68,"Explosive +11.21% today, 5d +28.7%, RSI 63.6 (overbought but rising), MACD hist +4.325 (strong bullish). Price above VWAP by 2.1%. Recent news (CEO selling is contrarian signal; Wall Street 40% upside). Extreme Fear environment makes breakout candidates attractive if momentum holds.",AppLovin momentum breakout; bullish analyst coverage; extreme fear backdrop,intraday,2026-07-01T18:30:28.081155+00:00
1345,2026-07-01T18:29:46.653138+00:00,COIN,LONG,0.65,"Bitcoin-proxy rallying +11.25% today on crypto-positive momentum; RSI 49.0 (neutral, not overbought), MACD hist +0.482 (early bullish turn). 5d +14.1% confirms shift. Price above VWAP by 2.76%. Fear & Greed at 11 is contrarian setup for crypto reversal. News flow on payments/agentic AI integration supports thematic narrative.",Crypto fear capitulation reversal; Bitcoin/Ethereum recovery narrative,swing,2026-07-01T18:30:28.081155+00:00
1346,2026-07-01T18:29:46.653138+00:00,GIS,LONG,0.58,"Defensive dividend play +8.12% today; RSI 67.4 (overbought), MACD hist +0.370 (positive but weak). 5d +6.3%, 10d +12.8% shows consistent accumulation. In extreme fear environment, dividend stocks are flight-to-safety. Price just above VWAP. Overbought RSI limits conviction but multi-day trend supports hold.",Fear-driven rotation into defensive/dividend names; multi-day uptrend,swing,2026-07-01T18:30:28.081155+00:00
1347,2026-07-01T18:35:37.920782+00:00,PLTR,LONG,0.78,"Palantir is Burry's largest position (66% of Scion portfolio). Strong momentum: +19.3% 5d, +9.75% today, price above VWAP by 2.1%. RSI 50.1 (neutral, room to run). Recent catalyst: Nvidia partnership announced. Fear & Greed at 11 creates asymmetric risk/reward for quality names with growth. News confirms valuation + growth catalyst alignment.","Nvidia-Palantir deal, increased institutional adoption signals",swing,2026-07-01T18:36:17.565720+00:00
1348,2026-07-01T18:35:37.920782+00:00,COIN,LONG,0.72,"Extreme Fear (11/100) typically precedes crypto rebounds. COIN up +11.1% today, +13.8% 5d despite market stress. Price above VWAP by 2.45%. RSI 48.8 (neutral, not overbought). MACD hist +0.452 (positive momentum). Market capitulation creates entry for crypto exposure; institutional flows into digital assets during dislocations.","Crypto fear bottom, potential Fed pivot signals, TradeFi expansion",swing,2026-07-01T18:36:17.565720+00:00
